"","Genotype","DP_2015","DP_2017","DP_2018","DP_2019","DP_2015_2017","DP_2015_2018","DP_2015_2019"
"WA8138",342,38.6739220953412,98.0241591574099,97.1355474198047,95.1968270571827,68.875,78.3016039051604,82.5546548117154
"WA8142",343,69.7523794784493,106.391942809183,57.9272140864714,79.280160390516,87.6190476190476,77.7153483429634,78.0773062363021
"WA8143",344,109.752379478449,106.391942809183,57.9272140864714,99.280160390516,107.619047619048,91.0486816762968,93.0773062363021
"WA8144",345,69.7523794784493,106.391942809183,37.9272140864714,79.280160390516,87.6190476190476,71.0486816762968,73.0773062363021
"WA8151",346,56.9558152131859,88.3117161411677,97.1355474198047,75.1968270571827,72.5423728813562,80.7465191593981,79.3883412523938
"WA8152",347,96.9558152131822,68.3117161411602,77.1355474198098,95.1968270571836,82.5423728813553,80.7465191593833,84.3883412523905
"WA8153",348,36.9558152131845,48.3117161411671,57.1355474198048,95.1968270571824,42.5423728813557,47.4131858260651,59.3883412523936
"WA8154",349,96.9558152131869,48.3117161411679,77.1355474198047,75.1968270571825,72.5423728813556,74.0798524927326,74.3883412523949
"WEATHERFORD",350,98.6739220953412,118.02415915741,37.1355474198047,75.1968270571827,108.875,84.968270571827,82.5546548117154
"X00270-6L",351,78.435826857246,95.1670163002671,77.1355474198047,15.1968270571827,87,83.7182705718271,66.6171548117155
"X00277-4L",352,98.435826857246,115.167016300267,77.1355474198047,95.1968270571827,107,97.0516039051604,96.6171548117155
"X00290-4L",353,98.435826857246,115.167016300267,57.1355474198047,-24.8031729428173,107,90.3849372384937,61.6171548117155
"X00295-14C",354,-1.56417314275397,95.1670163002671,37.1355474198047,55.1968270571827,47,43.7182705718271,46.6171548117155
"X010251-3C",355,38.435826857246,95.1670163002671,37.1355474198047,-4.80317294281729,67,57.0516039051604,41.6171548117155
"X010251-4C",356,18.435826857246,75.1670163002671,-2.86445258019528,95.1968270571827,47,30.3849372384937,46.6171548117155
"X010251-5C",357,58.435826857246,55.1670163002671,17.1355474198047,75.1968270571827,57,43.7182705718271,51.6171548117155
"X010251-7C",358,38.435826857246,95.1670163002671,-2.86445258019528,55.1968270571827,67,43.7182705718271,46.6171548117155
"X010253-4C",359,38.435826857246,95.1670163002671,57.1355474198047,75.1968270571827,67,63.7182705718271,66.6171548117155
"X010259-2C",360,18.435826857246,115.167016300267,17.1355474198047,55.1968270571827,67,50.3849372384937,51.6171548117155
"X010260-6C",361,58.435826857246,95.1670163002671,37.1355474198047,95.1968270571827,77,63.7182705718271,71.6171548117155
"X010262-1C",362,58.435826857246,95.1670163002671,17.1355474198047,75.1968270571827,77,57.0516039051604,61.6171548117155
"X010262-5C",363,58.435826857246,115.167016300267,57.1355474198047,35.1968270571827,87,77.0516039051604,66.6171548117155
"X010263-3C",364,18.435826857246,95.1670163002671,37.1355474198047,35.1968270571827,57,50.3849372384937,46.6171548117155
"X010264-1C",365,38.435826857246,115.167016300267,37.1355474198047,-4.80317294281729,77,63.7182705718271,46.6171548117155
"X010283-3C",366,38.435826857246,115.167016300267,57.1355474198047,75.1968270571827,77,70.3849372384937,71.6171548117155
"X010283-5C",367,18.435826857246,95.1670163002671,57.1355474198047,55.1968270571827,57,57.0516039051604,56.6171548117155
"X010290-2C",368,18.435826857246,95.1670163002671,37.1355474198047,35.1968270571827,57,50.3849372384937,46.6171548117155
"X010290-8C",369,38.435826857246,95.1670163002671,57.1355474198047,15.1968270571827,67,63.7182705718271,51.6171548117155
"X010291-4C",370,38.435826857246,75.1670163002671,37.1355474198047,55.1968270571827,57,50.3849372384937,51.6171548117155
"X010293-6C",371,38.435826857246,95.1670163002671,77.1355474198047,35.1968270571827,67,70.3849372384937,61.6171548117155
"X010298-5C",372,18.435826857246,95.1670163002671,37.9272140864714,79.280160390516,57,50.6359832635983,57.7677824267782
"X010300-2C",373,18.435826857246,75.1670163002671,57.9272140864714,19.280160390516,47,50.6359832635983,42.7677824267782
"X010302-1C",374,-1.56417314275397,55.1670163002671,57.9272140864714,59.280160390516,27,37.302649930265,42.7677824267782
"X010302-2C",375,18.435826857246,75.1670163002671,77.9272140864714,19.280160390516,47,57.302649930265,47.7677824267782
"X010302-5C",376,38.435826857246,75.1670163002671,97.9272140864714,-0.719839609483973,57,70.6359832635983,52.7677824267782
"X010455-2C",377,18.435826857246,55.1670163002671,57.9272140864714,-0.719839609483973,37,43.9693165969316,32.7677824267782
"X010463-4C",378,58.435826857246,55.1670163002671,97.9272140864714,39.280160390516,57,70.6359832635983,62.7677824267782
"X010463-9C",379,58.435826857246,75.1670163002671,77.9272140864714,39.280160390516,67,70.6359832635983,62.7677824267782
"X010662-2C",380,78.435826857246,55.1670163002671,77.9272140864714,39.280160390516,67,70.6359832635983,62.7677824267782
"X010669-2C",381,58.435826857246,75.1670163002671,77.9272140864714,59.280160390516,67,70.6359832635983,67.7677824267783
"X010678-8C",382,58.435826857246,95.1670163002671,97.9272140864714,39.280160390516,77,83.9693165969317,72.7677824267782
"X010679-1C",383,18.435826857246,75.1670163002671,77.9272140864714,19.280160390516,47,57.302649930265,47.7677824267782
"X010679-3C",384,78.435826857246,75.1670163002671,77.9272140864714,-40.719839609484,77,77.302649930265,47.7677824267782
"X010704-3C",385,-1.56417314275397,55.1670163002671,77.9272140864714,19.280160390516,27,43.9693165969316,37.7677824267782
"X010726-2C",386,58.435826857246,75.1670163002671,57.9272140864714,39.280160390516,67,63.9693165969317,57.7677824267782
"X010729-1L",387,38.435826857246,75.1670163002671,77.9272140864714,39.280160390516,57,63.9693165969316,57.7677824267782
"X010730-6L",388,58.435826857246,75.1670163002671,57.9272140864714,119.280160390516,67,63.9693165969317,77.7677824267782
"X010741-3C",389,18.435826857246,35.1670163002671,77.9272140864714,119.280160390516,27,43.9693165969316,62.7677824267782
"X010742-2C",390,38.435826857246,95.1670163002671,77.9272140864714,19.280160390516,67,70.6359832635983,57.7677824267782
"X010744-3C",391,88.3167792381984,93.9765401097909,57.9272140864714,19.280160390516,91.6875,80.427649930265,65.1115324267782
"X010746-4C",392,68.3167792381984,73.9765401097909,37.9272140864714,39.280160390516,71.6875,60.427649930265,55.1115324267782
"X010746-5C",393,48.3167792381984,113.976540109791,57.9272140864714,39.280160390516,81.6875,73.7609832635983,65.1115324267782
"X010746-8C",394,28.3167792381984,93.9765401097909,17.9272140864714,-0.719839609483973,61.6875,47.0943165969317,35.1115324267782
"X010780-5C",395,108.316779238198,93.9765401097909,37.9272140864714,19.280160390516,101.6875,80.427649930265,65.1115324267782
"X010782-3C",396,28.3167792381984,73.9765401097909,-2.07278591352858,59.280160390516,51.6875,33.7609832635983,40.1115324267782
"X010787-1C",397,-11.6832207618016,93.9765401097909,37.9272140864714,59.280160390516,41.6875,40.427649930265,45.1115324267782
"X010817-4L",398,48.3167792381984,73.9765401097909,77.9272140864714,-40.719839609484,61.6875,67.0943165969316,40.1115324267782
"X010830-2C",399,28.3167792381984,73.9765401097909,77.9272140864714,-40.719839609484,51.6875,60.427649930265,35.1115324267782
"X950424-1",400,8.31677923819843,73.9765401097909,37.9272140864714,-40.719839609484,41.6875,40.427649930265,20.1115324267782
"X950424-2",401,28.3167792381984,93.9765401097909,37.9272140864714,-40.719839609484,61.6875,53.7609832635983,30.1115324267782
"X950851",402,88.3167792381984,113.976540109791,57.9272140864714,59.280160390516,101.6875,87.0943165969316,80.1115324267782
"X960011C",403,28.3167792381984,93.9765401097909,37.9272140864714,59.280160390516,61.6875,53.7609832635983,55.1115324267782
"X9602044-2C",404,-11.6832207618016,93.9765401097909,37.9272140864714,79.280160390516,41.6875,40.427649930265,50.1115324267782
"X960407",405,-11.6832207618016,73.9765401097909,17.9272140864714,99.280160390516,31.6875,27.0943165969317,45.1115324267782
"X960409-1",406,8.31677923819843,73.9765401097909,77.9272140864714,-40.719839609484,41.6875,53.7609832635983,30.1115324267782
"X960411-1",407,-11.6832207618016,93.9765401097909,57.9272140864714,-40.719839609484,41.6875,47.0943165969316,25.1115324267782
"X960411-2",408,8.31677923819843,93.9765401097909,77.9272140864714,-20.719839609484,51.6875,60.427649930265,40.1115324267782
"X960414-1",409,28.3167792381984,73.9765401097909,37.9272140864714,-40.719839609484,51.6875,47.0943165969316,25.1115324267782
"X960414-2",410,8.31677923819843,73.9765401097909,57.9272140864714,-40.719839609484,41.6875,47.0943165969316,25.1115324267782
"X960418",411,48.3167792381984,93.9765401097909,57.9272140864714,-40.719839609484,71.6875,67.0943165969316,40.1115324267782
"X960427",412,28.3167792381984,93.9765401097909,57.9272140864714,-40.719839609484,61.6875,60.427649930265,35.1115324267782
"X960491",413,108.316779238198,93.9765401097909,77.9272140864714,19.280160390516,101.6875,93.7609832635983,75.1115324267782
"X960499",414,8.31677923819843,53.9765401097909,57.9272140864714,-40.719839609484,31.6875,40.427649930265,20.1115324267782
"X960503",415,68.3167792381984,73.9765401097909,37.9272140864714,-0.719839609483973,71.6875,60.427649930265,45.1115324267782
"X960538C",416,68.3167792381984,93.9765401097909,57.9272140864714,79.280160390516,81.6875,73.7609832635983,75.1115324267782
"X960584",417,48.3167792381984,73.9765401097909,77.9272140864714,79.280160390516,61.6875,67.0943165969316,70.1115324267782
"X960589",418,108.316779238198,73.9765401097909,57.9272140864714,59.280160390516,91.6875,80.427649930265,75.1115324267782
"X960731",419,-31.6832207618016,73.9765401097909,57.9272140864714,-40.719839609484,21.6875,33.7609832635983,15.1115324267782
"X960749-1",420,48.3167792381984,73.9765401097909,37.9272140864714,-0.719839609483973,61.6875,53.7609832635983,40.1115324267782
"X960749-2",421,8.31677923819843,93.9765401097909,97.9272140864714,-40.719839609484,51.6875,67.0943165969317,40.1115324267782
"X970005-1",422,-11.6832207618016,93.9765401097909,77.9272140864714,-40.719839609484,41.6875,53.7609832635983,30.1115324267782
"X970005-2",423,8.31677923819843,73.9765401097909,77.9272140864714,-40.719839609484,41.6875,53.7609832635983,30.1115324267782
"X970008-2",424,-21.6832207618016,73.9765401097909,57.9272140864714,-40.719839609484,26.6875,37.0943165969316,17.6115324267782
"X970008-3",425,-11.6832207618016,93.9765401097909,77.9272140864714,-40.719839609484,41.6875,53.7609832635983,30.1115324267782
"X970012-3C",426,8.31677923819843,93.9765401097909,97.9272140864714,-40.719839609484,51.6875,67.0943165969317,40.1115324267782
"X970024-4",427,28.3167792381984,113.976540109791,77.9272140864714,-40.719839609484,71.6875,73.7609832635983,45.1115324267782
"X970026-1",428,8.31677923819843,93.9765401097909,77.9272140864714,-40.719839609484,51.6875,60.427649930265,35.1115324267782
"X970027-1",429,15.5786840001032,94.2146353478861,77.9272140864714,-40.719839609484,54.875,62.552649930265,36.7052824267783
"X970027-2",430,15.5786840001032,94.2146353478861,77.9272140864714,79.280160390516,54.875,62.552649930265,66.7052824267783
"X970038-1C",431,-4.4213159998968,74.2146353478861,77.9272140864714,-20.719839609484,34.875,49.2193165969316,31.7052824267783
"X970038-2C",432,-4.4213159998968,94.2146353478861,57.9272140864714,-0.719839609483973,44.875,49.2193165969316,36.7052824267783
"X970042-2C",433,-4.4213159998968,74.2146353478861,37.9272140864714,-40.719839609484,34.875,35.8859832635983,16.7052824267783
"X970042C",434,15.5786840001032,74.2146353478861,77.9272140864714,-40.719839609484,44.875,55.8859832635983,31.7052824267783
"X970048-1C",435,-14.4213159998968,54.2146353478861,57.9272140864714,-40.719839609484,19.875,32.552649930265,14.2052824267783
"X970048-2C",436,15.5786840001032,94.2146353478861,77.9272140864714,-40.719839609484,54.875,62.552649930265,36.7052824267783
"X970048C",437,-4.4213159998968,94.2146353478861,37.9272140864714,-40.719839609484,44.875,42.552649930265,21.7052824267783
"X970054-2",438,55.5786840001032,94.2146353478861,77.9272140864714,59.280160390516,74.875,75.8859832635983,71.7052824267783
"X970055-2",439,35.5786840001032,94.2146353478861,77.9272140864714,39.280160390516,64.875,69.2193165969316,61.7052824267783
"X970057-2",440,35.5786840001032,94.2146353478861,57.9272140864714,-0.719839609483973,64.875,62.552649930265,46.7052824267783
"X970057-4",441,35.5786840001032,74.2146353478861,57.9272140864714,19.280160390516,54.875,55.8859832635983,46.7052824267783
"X970071-1",442,-14.4213159998968,94.2146353478861,77.9272140864714,39.280160390516,39.875,52.5526499302649,49.2052824267783
"X970108-1C",443,-14.4213159998968,74.2146353478861,57.9272140864714,-0.719839609483973,29.875,39.2193165969316,29.2052824267783
"X970108-2",444,-14.4213159998968,74.2146353478861,77.9272140864714,59.280160390516,29.875,45.8859832635983,49.2052824267783
"X970108-2C",445,-14.4213159998968,54.2146353478861,37.9272140864714,79.280160390516,19.875,25.8859832635983,39.2052824267783
"X970108-3",446,35.5786840001032,74.2146353478861,57.9272140864714,79.280160390516,54.875,55.8859832635983,61.7052824267783
"X970149-1L",447,-4.4213159998968,94.2146353478861,97.9272140864714,59.280160390516,44.875,62.552649930265,61.7052824267783
"X970149-7L",448,55.5786840001032,74.2146353478861,77.9272140864714,79.280160390516,64.875,69.2193165969316,71.7052824267783
"X970161-2L",449,55.5786840001032,54.2146353478861,57.9272140864714,39.280160390516,54.875,55.8859832635983,51.7052824267783
"X970163-3",450,55.5786840001032,34.2146353478861,77.9272140864714,19.280160390516,44.875,55.8859832635983,46.7052824267783
"X970167-2L",451,75.5786840001032,114.214635347886,77.9272140864714,79.280160390516,94.875,89.2193165969316,86.7052824267783
"X970167-3L",452,35.5786840001032,114.214635347886,97.9272140864714,39.280160390516,74.875,82.552649930265,71.7052824267783
"X970167-5L",453,15.5786840001032,94.2146353478861,97.9272140864714,59.280160390516,54.875,69.2193165969316,66.7052824267783
"X970168-1L",454,35.5786840001032,74.2146353478861,77.9272140864714,79.280160390516,54.875,62.552649930265,66.7052824267783
"X970168-2L",455,15.5786840001032,114.214635347886,117.927214086471,39.280160390516,64.875,82.552649930265,71.7052824267783
"X970170-2",456,55.5786840001032,114.214635347886,77.9272140864714,-0.719839609483973,84.875,82.5526499302649,61.7052824267783
"X970170L",457,15.5786840001032,94.2146353478861,77.9272140864714,19.280160390516,54.875,62.552649930265,51.7052824267783
"X970175-1L",458,-14.4213159998968,94.2146353478861,57.9272140864714,-0.719839609483973,39.875,45.8859832635983,34.2052824267783
"X970175-3C",459,-4.4213159998968,94.2146353478861,77.9272140864714,59.280160390516,44.875,55.8859832635983,56.7052824267783
"X970175-4C",460,55.5786840001032,74.2146353478861,57.9272140864714,79.280160390516,64.875,62.552649930265,66.7052824267783
"X970175-6C",461,55.5786840001032,94.2146353478861,97.9272140864714,59.280160390516,74.875,82.552649930265,76.7052824267783
"X970185-1C",462,35.5786840001032,114.214635347886,57.9272140864714,59.280160390516,74.875,69.2193165969316,66.7052824267783
"X970229",463,75.5786840001032,114.214635347886,77.9272140864714,79.280160390516,94.875,89.2193165969316,86.7052824267783
"X970235",464,55.5786840001032,94.2146353478861,77.9272140864714,79.280160390516,74.875,75.8859832635983,76.7052824267783
"X970281",465,35.5786840001032,94.2146353478861,77.9272140864714,-40.719839609484,64.875,69.2193165969316,41.7052824267783
"X980302-8C",466,15.5786840001032,94.2146353478861,77.9272140864714,-40.719839609484,54.875,62.552649930265,36.7052824267783
"X980336-5L",467,35.5786840001032,114.214635347886,77.9272140864714,79.280160390516,74.875,75.8859832635983,76.7052824267783
"X980421-1C",468,-3.46893504751587,94.4527305859814,57.9272140864714,59.280160390516,45.25,49.4693165969317,51.892782426778
"X980434-1L",469,36.5310649524841,74.4527305859814,57.9272140864714,59.280160390516,55.25,56.1359832635984,56.892782426778
"X980437-3L",470,36.5310649524841,54.4527305859814,57.9272140864714,-0.719839609483973,45.25,49.4693165969317,36.892782426778
"X980451-4C",471,56.5310649524841,74.4527305859814,57.9272140864714,59.280160390516,65.25,62.8026499302651,61.892782426778
"X990070-C",472,36.5310649524841,94.4527305859814,57.9272140864714,39.280160390516,65.25,62.8026499302651,56.892782426778
"XERPHA",473,89.7523794784493,66.3919428091834,37.9272140864714,59.280160390516,77.6190476190476,64.3820150096301,63.0773062363021
